ID,No.,状态,补货计算异常,风控异常,生单异常,门店编码,门店名称,商品编码,商品名称,舍入值,系统补货数,人工检核补货数,差异值,覆盖期预测销售,安全库存量(计算时),常规陈列,额外陈列,预计期初库存,正常日均销量,补货日正价期初,在途（当日收）,在途（未来日收）,下发规则,熟码商品编码,大分类编码,大分类名称,中分类编码,中分类名称,小分类编码,小分类名称,商品状态,订货分类编码,订货分类名称,销售分类,订货方式,规格,物流模式,内部供应商编码,内部供应商名称,订货单位,大小店标识,商品等级,自定义标签,保质期(天),货架期（天）,折损系数,订货行程,计划交货天数,下一次订货间隔,补货日,预计到货日,补货策略,促销来源,促销开始时间,促销结束时间,最大陈列,最小陈列,陈列百分比,额外陈列量（计算时）,额外陈列百分比（计算时）,补货类型,促销日均销量,D-14销量,D-13销量,D-12销量,D-11销量,D-10销量,D-9销量,D-8销量,D-7销量,D-6销量,D-5销量,D-4销量,D-3销量,D-2销量,D-1销量,D-14markdown销量,D-13markdown销量,D-12markdown销量,D-11markdown销量,D-10markdown销量,D-9markdown销量,D-8markdown销量,D-7markdown销量,D-6markdown销量,D-5markdown销量,D-4markdown销量,D-3markdown销量,D-2markdown销量,D-1markdown销量,D预测销量,D+1预测销量,D+2预测销量,D+3预测销量,D+4预测销量,D+5预测销量,D+6预测销量,预测7日均值,服务水平（计算时）,安全库存量（服务水平）,安全库存上限（天）,安全库存下限（天）,安全库存量上限,安全库存量下限,档期内安全天数,总库存（计算时）,在途（计算时）,库存（实时）,实时库存同步时间,库存天数,补货后库存天数,再订货点,目标库存,需求量,需求单位,团购额外补货数,其他额外补货数,额外需求在途（计算时）,额外需求在途（当日收）,额外需求在途（未来日收）,检核修改原因,生单补货数,商品类型,D日正价销售,D日markdown销售,实时销售同步时间,商品标识
"125,868,231 ",285 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1062,浦东川沙九六广场店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,9.90 ,14.50 ,2.00 ,0.00 ,36.30 ,13.60 ,44.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,10.00 ,9.00 ,21.00 ,19.00 ,12.00 ,10.00 ,14.00 ,11.00 ,13.00 ,17.00 ,28.00 ,10.00 ,9.00 ,12.00 ,4.00 ,0.00 ,3.00 ,0.00 ,5.00 ,4.00 ,3.00 ,0.00 ,0.00 ,10.00 ,9.00 ,0.00 ,0.00 ,1.00 ,7.70 ,9.90 ,16.10 ,16.20 ,6.40 ,7.00 ,7.50 ,10.40 ,0.97 ,0.00 ,3.00 ,1.50 ,29.06 ,14.53 ,0.00 ,44.00 ,0.00 ,44.00 ,2025-12-04 08:16:38,3.30 ,3.30 ,24.00 ,24.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,776,796 ",286 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1063,漫圈邻里店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,7.40 ,10.50 ,2.00 ,0.00 ,29.90 ,8.80 ,37.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,6.00 ,4.00 ,10.00 ,13.00 ,10.00 ,4.00 ,6.00 ,7.00 ,10.00 ,12.00 ,3.00 ,6.00 ,6.00 ,6.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.20 ,7.40 ,9.50 ,9.50 ,6.20 ,6.60 ,6.60 ,7.50 ,0.97 ,0.00 ,3.00 ,1.50 ,21.07 ,10.54 ,0.00 ,37.00 ,0.00 ,32.00 ,2025-12-04 08:16:31,4.30 ,4.30 ,18.00 ,18.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,870,276 ",287 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1064,闵行马桥满天星生活广场,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,4.10 ,6.00 ,2.00 ,0.00 ,15.30 ,6.50 ,19.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,6.00 ,6.00 ,8.00 ,8.00 ,6.00 ,5.00 ,5.00 ,6.00 ,6.00 ,8.00 ,8.00 ,6.00 ,6.00 ,4.00 ,2.00 ,2.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,1.00 ,1.00 ,1.00 ,3.00 ,2.00 ,0.00 ,3.70 ,4.10 ,5.70 ,5.90 ,2.80 ,3.00 ,3.30 ,4.50 ,0.97 ,0.00 ,3.00 ,1.50 ,11.92 ,5.96 ,0.00 ,19.00 ,0.00 ,19.00 ,2025-12-04 08:16:42,3.20 ,3.20 ,10.00 ,10.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,786,951 ",288 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1065,松江亚乐城店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,5.10 ,7.00 ,2.00 ,0.00 ,29.60 ,5.60 ,34.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,4.00 ,6.00 ,9.00 ,9.00 ,5.00 ,5.00 ,5.00 ,4.00 ,7.00 ,6.00 ,7.00 ,4.00 ,3.00 ,5.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.40 ,5.10 ,7.10 ,7.10 ,3.50 ,4.00 ,4.10 ,5.00 ,0.97 ,0.00 ,3.00 ,1.50 ,14.08 ,7.04 ,0.00 ,34.00 ,0.00 ,30.00 ,2025-12-04 08:16:30,6.30 ,6.30 ,12.00 ,12.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,855,961 ",289 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1066,金山都乐汇店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,3.40 ,5.20 ,2.00 ,0.00 ,12.00 ,5.60 ,15.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,5.00 ,6.00 ,6.00 ,10.00 ,5.00 ,5.00 ,5.00 ,6.00 ,3.00 ,7.00 ,8.00 ,4.00 ,5.00 ,3.00 ,0.00 ,4.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,3.00 ,3.40 ,5.80 ,6.20 ,2.50 ,2.50 ,2.70 ,4.10 ,0.97 ,0.00 ,3.00 ,1.50 ,10.42 ,5.21 ,0.00 ,15.00 ,0.00 ,12.00 ,2025-12-04 08:16:30,2.60 ,2.60 ,9.00 ,9.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,860,051 ",290 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1067,浦东福山荟店 ,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,6.40 ,10.40 ,2.00 ,0.00 ,27.00 ,8.50 ,33.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,10.00 ,8.00 ,13.00 ,15.00 ,8.00 ,8.00 ,9.00 ,6.00 ,7.00 ,12.00 ,8.00 ,9.00 ,7.00 ,5.00 ,1.00 ,0.00 ,0.00 ,2.00 ,4.00 ,1.00 ,5.00 ,0.00 ,1.00 ,3.00 ,0.00 ,1.00 ,3.00 ,2.00 ,6.00 ,6.40 ,7.10 ,7.10 ,5.90 ,6.00 ,5.90 ,7.10 ,0.97 ,0.00 ,3.00 ,1.50 ,20.84 ,10.42 ,0.00 ,33.00 ,0.00 ,33.00 ,2025-12-04 08:16:30,3.70 ,3.70 ,17.00 ,17.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,858,006 ",291 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1068,宝山万达店 ,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,8.70 ,12.60 ,2.00 ,0.00 ,28.90 ,10.50 ,35.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,5.00 ,7.00 ,15.00 ,17.00 ,9.00 ,8.00 ,11.00 ,6.00 ,9.00 ,18.00 ,15.00 ,5.00 ,8.00 ,10.00 ,0.00 ,1.00 ,1.00 ,0.00 ,1.00 ,2.00 ,4.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,4.00 ,6.10 ,8.70 ,14.50 ,14.20 ,5.50 ,5.70 ,6.30 ,9.10 ,0.97 ,0.00 ,3.00 ,1.50 ,25.11 ,12.56 ,0.00 ,35.00 ,0.00 ,35.00 ,2025-12-04 08:16:30,3.40 ,3.40 ,21.00 ,21.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,866,186 ",292 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1069,长宁缤谷店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,8.90 ,12.60 ,2.00 ,0.00 ,43.70 ,12.10 ,27.00 ,25.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,10.00 ,7.00 ,9.00 ,20.00 ,10.00 ,10.00 ,11.00 ,11.00 ,7.00 ,16.00 ,15.00 ,8.00 ,10.00 ,9.00 ,0.00 ,2.00 ,0.00 ,4.00 ,0.00 ,0.00 ,3.00 ,2.00 ,0.00 ,3.00 ,0.00 ,1.00 ,1.00 ,1.00 ,8.30 ,8.90 ,12.60 ,12.70 ,6.50 ,7.10 ,7.20 ,9.20 ,0.97 ,0.00 ,3.00 ,1.50 ,25.28 ,12.64 ,0.00 ,27.00 ,25.00 ,52.00 ,2025-12-04 08:16:36,2.30 ,4.40 ,22.00 ,22.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,864,141 ",293 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1070,浦东世博新里店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,2.80 ,4.50 ,2.00 ,0.00 ,31.40 ,4.00 ,9.00 ,25.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,4.00 ,3.00 ,6.00 ,5.00 ,2.00 ,3.00 ,3.00 ,3.00 ,3.00 ,5.00 ,4.00 ,3.00 ,4.00 ,3.00 ,0.00 ,1.00 ,2.00 ,1.00 ,1.00 ,2.00 ,2.00 ,0.00 ,0.00 ,1.00 ,0.00 ,0.00 ,0.00 ,2.00 ,2.60 ,2.80 ,3.30 ,3.20 ,1.90 ,2.30 ,2.30 ,3.10 ,0.97 ,0.00 ,3.00 ,1.50 ,9.01 ,4.51 ,0.00 ,9.00 ,25.00 ,34.00 ,2025-12-04 08:16:37,2.20 ,8.40 ,7.00 ,7.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,874,366 ",294 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1071,长宁伊犁南路店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,3.30 ,4.60 ,2.00 ,0.00 ,24.00 ,4.50 ,27.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,4.00 ,4.00 ,6.00 ,7.00 ,4.00 ,4.00 ,3.00 ,5.00 ,4.00 ,5.00 ,6.00 ,3.00 ,4.00 ,4.00 ,2.00 ,3.00 ,0.00 ,2.00 ,0.00 ,1.00 ,0.00 ,2.00 ,2.00 ,1.00 ,2.00 ,0.00 ,0.00 ,1.00 ,3.00 ,3.30 ,4.20 ,4.50 ,2.80 ,2.90 ,3.00 ,3.20 ,0.97 ,0.00 ,3.00 ,1.50 ,9.17 ,4.58 ,0.00 ,27.00 ,0.00 ,27.00 ,2025-12-04 08:16:41,6.00 ,6.00 ,8.00 ,8.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,862,096 ",295 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1072,闵行万源坊店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,4.40 ,6.20 ,2.00 ,0.00 ,28.80 ,5.80 ,33.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,7.00 ,4.00 ,9.00 ,10.00 ,4.00 ,5.00 ,5.00 ,8.00 ,7.00 ,7.00 ,4.00 ,4.00 ,4.00 ,4.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,1.00 ,1.00 ,0.00 ,1.00 ,1.00 ,0.00 ,2.00 ,0.00 ,4.20 ,4.40 ,5.80 ,5.90 ,3.20 ,3.30 ,3.40 ,4.60 ,0.97 ,0.00 ,3.00 ,1.50 ,12.32 ,6.16 ,0.00 ,33.00 ,0.00 ,33.00 ,2025-12-04 08:16:35,5.50 ,5.50 ,11.00 ,11.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,872,321 ",296 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1073,徐汇永新坊店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,3.30 ,4.40 ,2.00 ,0.00 ,17.00 ,4.30 ,20.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,5.00 ,4.00 ,4.00 ,5.00 ,4.00 ,4.00 ,4.00 ,3.00 ,4.00 ,4.00 ,5.00 ,3.00 ,3.00 ,4.00 ,2.00 ,1.00 ,0.00 ,1.00 ,0.00 ,0.00 ,2.00 ,0.00 ,2.00 ,0.00 ,1.00 ,1.00 ,0.00 ,1.00 ,3.00 ,3.30 ,4.10 ,3.90 ,2.80 ,3.00 ,3.10 ,3.30 ,0.97 ,0.00 ,3.00 ,1.50 ,8.74 ,4.37 ,0.00 ,20.00 ,0.00 ,20.00 ,2025-12-04 08:16:44,4.50 ,4.50 ,8.00 ,8.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,880,501 ",297 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1074,宝山吉浦天地店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,4.00 ,5.40 ,2.00 ,0.00 ,35.70 ,5.20 ,14.00 ,25.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,5.00 ,3.00 ,9.00 ,5.00 ,4.00 ,5.00 ,3.00 ,3.00 ,8.00 ,8.00 ,10.00 ,3.00 ,5.00 ,5.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,1.00 ,2.00 ,0.00 ,3.00 ,2.00 ,1.00 ,0.00 ,1.00 ,1.00 ,3.30 ,4.00 ,6.50 ,6.60 ,2.40 ,2.90 ,3.10 ,3.90 ,0.97 ,0.00 ,3.00 ,1.50 ,10.72 ,5.36 ,0.00 ,14.00 ,25.00 ,35.00 ,2025-12-04 08:16:47,2.60 ,7.30 ,9.00 ,9.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,876,411 ",298 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1075,浦东漫乐城店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,4.20 ,6.20 ,2.00 ,0.00 ,18.20 ,6.80 ,22.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,7.00 ,5.00 ,8.00 ,10.00 ,5.00 ,5.00 ,5.00 ,6.00 ,4.00 ,7.00 ,9.00 ,7.00 ,5.00 ,6.00 ,1.00 ,1.00 ,5.00 ,1.00 ,4.00 ,4.00 ,3.00 ,1.00 ,0.00 ,0.00 ,1.00 ,4.00 ,3.00 ,3.00 ,3.80 ,4.20 ,6.00 ,6.10 ,2.90 ,3.00 ,3.20 ,4.40 ,0.97 ,0.00 ,3.00 ,1.50 ,12.44 ,6.22 ,0.00 ,22.00 ,0.00 ,22.00 ,2025-12-04 08:16:44,3.10 ,3.10 ,10.00 ,10.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,878,456 ",299 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1076,松江九亭金地店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,4.70 ,6.50 ,2.00 ,0.00 ,21.40 ,6.70 ,25.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,6.00 ,5.00 ,8.00 ,11.00 ,4.00 ,4.00 ,4.00 ,6.00 ,9.00 ,9.00 ,9.00 ,4.00 ,7.00 ,4.00 ,2.00 ,0.00 ,0.00 ,2.00 ,2.00 ,2.00 ,1.00 ,0.00 ,4.00 ,2.00 ,2.00 ,1.00 ,3.00 ,0.00 ,3.60 ,4.70 ,7.30 ,7.10 ,2.70 ,3.20 ,3.30 ,4.60 ,0.97 ,0.00 ,3.00 ,1.50 ,12.95 ,6.47 ,0.00 ,25.00 ,0.00 ,22.00 ,2025-12-04 08:16:45,3.60 ,3.60 ,11.00 ,11.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,884,591 ",300 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1078,宝杨宝龙店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,3.10 ,4.60 ,2.00 ,0.00 ,30.90 ,4.90 ,33.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,3.00 ,4.00 ,7.00 ,6.00 ,3.00 ,3.00 ,3.00 ,3.00 ,3.00 ,8.00 ,10.00 ,4.00 ,3.00 ,3.00 ,2.00 ,3.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3.00 ,0.00 ,1.00 ,1.00 ,0.00 ,1.00 ,1.00 ,1.00 ,2.10 ,3.10 ,5.80 ,6.10 ,1.60 ,1.80 ,2.20 ,3.50 ,0.97 ,0.00 ,3.00 ,1.50 ,9.30 ,4.65 ,0.00 ,33.00 ,0.00 ,33.00 ,2025-12-04 08:16:51,6.90 ,6.90 ,8.00 ,8.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
"125,882,546 ",301 ,默认正常,"（计算逻辑限制）补货计算时该店品库存大于再订货点库存
（计算逻辑限制）补货计算时该店品到货日期初库存大于目标库存",,,1079,浦东中房金谊广场店,50000175,照烧鸡腿肉串5串TeriyakiFlavourYakitori,25.00 ,0.00 ,0.00 ,0.00 ,4.80 ,6.80 ,2.00 ,0.00 ,16.40 ,5.90 ,20.00 ,0.00 ,0.00 ,CC&BB热柜推单,10004312,05,Chilled Convenience,0572,Chilled Prepared Food (RTC),057201,Ready Meals,1 可订货商品,7,RTC/RTE,热柜Hot Cabinet,中央订货,0.0一份,在库,DC04,奥乐齐DC04,EA,大店,A,,365,364,1,"1,2,3,4,5,6,7",1 ,1 ,2025-12-04,2025-12-05,常规策略,,,,4 ,2 ,40.00 ,,,动态补货,,6.00 ,5.00 ,9.00 ,8.00 ,4.00 ,4.00 ,4.00 ,5.00 ,6.00 ,10.00 ,9.00 ,4.00 ,6.00 ,3.00 ,2.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1.00 ,2.00 ,0.00 ,0.00 ,1.00 ,0.00 ,0.00 ,1.00 ,0.00 ,3.60 ,4.80 ,8.30 ,8.00 ,2.60 ,3.10 ,3.20 ,5.00 ,0.97 ,0.00 ,3.00 ,1.50 ,13.62 ,6.81 ,0.00 ,20.00 ,0.00 ,20.00 ,2025-12-04 08:16:48,3.10 ,3.10 ,12.00 ,12.00 ,0.00 ,EA,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,加工原材料,,,,生鲜
